block,tenure_height,txs,read_count,read_length,runtime,write_count,write_length
169719,169719,63,13780,12679788,202104765,714,77323
169718,169718,42,3600,5829226,40036286,453,31501
169717,169717,87,3149,6174397,51489525,418,29754
169716,169716,21,10793,14723518,115271200,677,56024
169715,169715,26,11459,16527598,120946562,681,63146
169714,169714,155,14965,23108095,333645090,1414,128560
169713,169713,14,14132,27583903,146000239,1087,98626
169712,169712,70,14780,25923600,197969572,1180,96222
169711,169711,45,14884,28427202,189991308,1189,104468
169710,169710,53,14894,26723977,191688761,1029,86636
169709,169709,95,13519,23421030,178530560,2473,172669
169708,169708,46,10120,11900663,126510789,568,41511
169707,169707,61,12292,20702904,102198415,1041,85474
169706,169706,72,12471,14493024,196377180,702,68607
169705,169705,39,12927,22451021,149066292,934,81773
169704,169704,56,12020,17314229,137262685,808,152109
169703,169703,28,11987,22203255,100873611,876,91261
169702,169702,97,12930,19579906,188615600,1006,126136
169701,169701,70,14139,19949937,145104151,4887,244819
169700,169700,38,12078,22267218,124461510,983,84735
169699,169699,39,14137,21388587,239781050,832,74108
169698,169698,39,14484,28307548,123320524,1079,99913
169697,169697,77,14610,14050020,213680988,622,40869
169696,169696,78,13801,26220629,250973739,789,76215
169695,169695,150,14871,29913723,268688638,1112,83279
169694,169694,61,14647,25722755,156491875,1165,88389
169693,169693,97,14893,24724017,421500476,1423,154298
169692,169692,118,14553,23793451,150495630,1128,137203
169691,169691,124,12159,20839667,144944327,970,87074
169690,169690,84,14606,19634019,206234843,811,64464
169689,169689,55,13542,24896915,117502347,1052,103527
169688,169688,87,14700,18261061,292429958,776,70664
169687,169687,33,13884,23031416,127573901,984,92340
169686,169686,32,14179,23074634,142243757,832,76424
169685,169685,113,14372,30964981,178270419,1069,82999
169684,169684,131,12074,17164009,263202276,996,75473
169683,169683,46,12338,15648648,165929089,674,55935
169682,169682,106,14634,19508296,294356183,694,59698
169681,169681,82,12140,13909167,159600600,821,48203
169680,169680,77,13767,16620222,202708277,719,56769
169679,169679,93,14199,23512664,222484621,936,74873
169678,169678,56,14199,18419533,183317320,758,115302
169677,169677,92,14723,23862005,153529240,1047,79533
169676,169676,43,3268,6905568,28119619,342,23121
169675,169675,40,14078,10660963,210357018,451,37949
169674,169674,166,14656,27441695,158163856,1216,87626
169673,169673,78,13670,16678038,200917825,985,87938
169672,169672,78,11899,19664338,263447885,1109,145551
169671,169671,35,14022,21349541,139543716,962,85317
169670,169670,70,13742,23107465,273476413,1307,113676
169669,169669,55,12583,14632012,156307289,647,70535
169668,169668,72,14080,22180515,274133958,1107,105504
169667,169667,59,14762,19446673,216047285,682,60342
169666,169666,39,4172,7544324,181629904,515,58703
169665,169665,56,6886,8675699,106877067,343,29017
169664,169664,75,14522,28110243,145963637,1031,88180
169663,169663,23,10895,16561854,151948029,659,54084
169662,169662,46,14926,26781437,131042512,1057,100327
169661,169661,59,12878,20508707,378574852,902,71237
169660,169660,36,11239,17271214,139528659,638,51850
169659,169659,47,12705,19115904,128205529,805,67649
169658,169658,43,12962,17725695,173311502,594,52874
169657,169657,54,13678,19478119,159662261,757,69080
169656,169656,34,11971,12276081,147974723,581,43117
169655,169655,27,9845,15181467,96602107,634,56490
169654,169654,36,14207,26905188,202955571,1023,89622
169653,169653,48,14038,24006892,128846570,989,135779
169652,169652,32,13222,17809620,141295463,717,63402
169651,169651,47,13198,17451648,149483192,797,66970
169650,169650,148,14838,25448688,156368101,1169,690058
169649,169649,99,13663,19057506,168848484,685,74624
169648,169648,39,13396,20891300,136245551,833,86268
169647,169647,59,14358,22022120,157381057,838,72803
169646,169646,59,13129,8642368,228318157,447,61967
169645,169645,44,14087,13804123,282825329,623,61812
169644,169644,74,14861,14619263,367601491,707,80967
169643,169643,54,14861,15114582,265529668,1472,57598
169642,169642,79,14544,14648418,81199001,3587,38512
169641,169641,18,10034,18644125,119079632,798,65137
169640,169640,21,13103,17361338,144881432,726,64628
169639,169639,40,13253,21348544,174983541,957,84707
169638,169638,38,14095,10807384,206705823,470,39383
169637,169637,61,6570,7467652,193125589,557,53374
169636,169636,25,12800,17887866,293574943,888,93625
169635,169635,111,14397,23771928,250460350,1096,89243
169634,169634,60,14789,18670813,175915830,771,128627
169633,169633,27,14849,27631918,117585691,1150,105845
169632,169632,78,11911,16678129,207756507,781,65847
169631,169631,59,14012,24282222,203137451,1033,76478
169630,169630,75,14486,17660535,286213636,829,84783
169629,169629,86,14288,21747765,194691944,983,102929
169628,169628,39,14302,26715393,112795855,1051,99259
169627,169627,46,13350,17632193,168887690,822,67466
169626,169626,23,12235,21678494,96120576,916,84996
169625,169625,48,14306,17824587,173361817,798,66700
169624,169624,45,14502,25086180,95138014,1412,98868
169623,169623,37,14219,17107034,165683348,794,64473
169622,169622,59,13636,26680602,175702105,1017,104133
169621,169621,44,14367,19393736,328215661,1027,103655
169620,169620,67,14343,28356323,165425975,1153,99347
169619,169619,57,14976,17409204,212012696,705,56023
169618,169618,35,13564,21734677,176509354,952,86561
169617,169617,20,13966,23568082,125933109,912,85354
169616,169616,29,14634,29610664,103095027,1182,115320
169615,169615,35,14847,22964332,143181627,1002,88070
169614,169614,16,13292,26683104,87439567,1016,102711
169613,169613,24,14060,26287672,109102846,1023,97940
169612,169612,43,12637,15317177,211524875,445,58580
169611,169611,127,14180,32602316,247821103,1137,108883
169610,169610,50,13450,22754242,134967222,958,86996
169609,169609,22,14099,25965162,109752820,1031,100927
169608,169608,63,14833,23034829,191791955,1102,86237
169607,169607,56,14704,14059052,201272213,615,50527
169606,169606,36,12910,23334076,103775800,1002,89916
169605,169605,45,13041,18907768,243885941,652,72828
169604,169604,87,14071,26408965,155463606,1182,112716
169603,169603,58,12631,16320689,173154938,628,52589
169602,169602,59,3162,5857196,35679293,325,21320
169601,169601,60,14253,7886750,215188367,398,29745
169600,169600,53,14799,13060149,198398362,740,55949
169599,169599,102,14606,21801978,319050164,845,89917
169598,169598,34,13008,15708458,326890168,866,87640
169597,169597,35,14211,18928958,150034857,838,72068
169596,169596,15,13978,18900915,147144018,772,70610
169595,169595,89,12592,24429382,202170651,1188,120203
169594,169594,19,14360,19404392,148594792,824,71482
169593,169593,89,5548,12568573,67662858,643,48610
169592,169592,36,11866,19526956,106718691,776,71757
169591,169591,39,14374,23321757,121340415,1046,89386
169590,169590,16,12944,19143557,129337266,817,85042
169589,169589,96,6156,10262889,115859722,692,49484
169588,169588,33,14831,22478663,138171613,1012,85070
169587,169587,85,12893,22327115,168815564,1079,111832
169586,169586,31,12697,16194422,155227248,789,92231
169585,169585,90,14859,52522470,194904751,1413,421214
169584,169584,31,14112,62196245,225154562,1143,623030
169583,169583,35,14752,23014285,152707332,931,91693
169582,169582,92,13769,22360102,176062830,997,102728
169581,169581,117,14199,18798638,655901621,1140,155425
169580,169580,62,11896,14217590,155325283,760,54184
169579,169579,13,12802,20399252,110107293,849,78536
169578,169578,76,14182,13595549,414896621,830,90909
169577,169577,50,14831,19748486,174489851,780,67508
169576,169576,60,14381,20735414,341467950,863,89545
169575,169575,25,14685,11575681,226113533,299,24739
169574,169574,46,14253,17903332,166078740,764,60481
169573,169573,90,14754,13532559,216959571,633,50380
169572,169572,37,14660,11315192,208378022,546,41460
169571,169571,25,14543,5369264,265216774,388,24907
169570,169570,87,14820,15154753,200352013,703,55695
169569,169569,56,4263,8249305,50945801,455,24640
169568,169568,30,14596,7675822,236580193,374,23494
169567,169567,48,14496,13530847,195570246,679,49440
169566,169566,67,14194,12748959,230990972,519,50315
169565,169565,42,13682,11347884,190930039,629,45069
169564,169564,68,13694,14995337,187563547,623,51991
169563,169563,60,13674,13619517,173215852,627,50921
169562,169562,48,14127,12771400,194479615,620,42620
169561,169561,44,14807,12980487,336521458,782,74509
169560,169560,124,13350,19746054,154980111,822,88169
169559,169559,133,13724,24923441,156183431,1232,90025
169558,169558,37,14970,7161310,236224878,511,42463
169557,169557,40,13860,23639226,123018034,949,91369
169556,169556,126,14470,34078230,250083850,1445,223196
169555,169555,18,14808,49417483,220103930,1241,718409
169554,169554,52,13794,43098474,169552458,1224,535902
169553,169553,13,14044,49960845,202919656,1298,714839
169552,169552,72,13680,39211567,281734995,1197,455908
169551,169551,48,14805,29017907,99955137,1187,108607
169550,169550,44,14792,19321551,68344091,3819,144517
169549,169549,42,10406,9057692,55207485,3109,97011
169548,169548,55,4865,5638846,93217844,343,39666
169547,169547,50,6770,7189869,109173311,142,15388
169546,169546,94,9347,12347489,94540350,713,43024
169545,169545,58,8488,9841414,106855416,494,49038
169544,169544,89,14733,12820170,221782253,594,44933
169543,169543,89,14908,23963614,207366000,1058,82968
169542,169542,124,13663,27368927,231216193,878,104643
169541,169541,42,8859,14638393,132897781,300,33215
169540,169540,45,9014,5988932,142395603,338,20904
169539,169539,75,7384,12223319,93278893,505,42067
169538,169538,161,13537,24071094,204406880,1219,90005
169537,169537,112,14877,37603292,231480353,1183,276228
169536,169536,61,14014,46603684,205764378,1300,614924
169535,169535,42,14872,46816237,355547766,1424,638042
169534,169534,31,14027,50176793,203012424,1279,719938
169533,169533,86,13366,46400694,184767785,1223,628675
169532,169532,123,14370,24357501,180241191,1015,80368
169531,169531,67,14645,12579390,268686582,632,43231
169530,169530,63,14932,25291181,159723004,1035,83891
169529,169529,43,13340,7896589,219690864,300,30587
169528,169528,75,14868,33057651,151668894,1419,136683
169527,169527,36,13689,27561219,126319014,1136,117831
169526,169526,76,14191,31151552,165234615,1019,122706
169525,169525,55,3679,7819840,31583115,418,37893
169524,169524,108,14803,31570821,173842260,1091,87549
169523,169523,119,14837,31138647,142164509,1460,107524
169522,169522,55,14892,40610562,420824351,1276,485927
169521,169521,97,14788,45585379,410305996,1549,587391
169520,169520,23,14260,50739751,206380666,1317,715892
169519,169519,51,13556,28762945,1834999366,1950,611052
169518,169518,135,13866,24143755,348399579,1105,188162
169517,169517,18,13966,49687292,206646093,1290,685846
169516,169516,44,13642,39202186,201266354,1050,523808
169515,169515,103,14930,32977573,127317425,1520,108750
169514,169514,91,14900,40563601,448524332,1462,498969
169513,169513,63,13978,4838019,232922049,315,21041
169512,169512,72,14341,43128132,198151134,1252,541183
169511,169511,24,14004,44828622,222539704,1186,626625
169510,169510,43,14506,46820225,209799650,1239,627277
169509,169509,34,13868,46885130,268630653,1263,636048
169508,169508,14,14214,50816299,206107741,1303,721207
169507,169507,62,14148,43907966,195940625,1184,531789
169506,169506,45,14211,45322726,203470175,1237,620451
169505,169505,54,14894,51937390,217500155,1423,724711
169504,169504,51,14594,28687727,125538259,1214,117076
169503,169503,56,12491,11014296,169828182,673,64467
169502,169502,26,12100,15394147,134628106,609,62560
169501,169501,75,14284,16806069,172851313,880,96165
169500,169500,50,14735,15034298,204059093,658,93117
169499,169499,106,14615,14892861,483203179,933,101050
169498,169498,43,12017,19550757,113650713,855,76168
169497,169497,64,14709,19004351,256891273,695,58942
169496,169496,120,14916,19656116,296597768,925,104820
169495,169495,38,14206,19969672,155841254,822,73386
169494,169494,52,13949,18855085,176818395,836,71918
169493,169493,141,14901,27222406,282082927,1045,87550
169492,169492,29,12014,22795015,104288246,882,80835
169491,169491,76,14538,11971032,244498615,612,42913
169490,169490,47,14664,12711568,202283782,739,47146
169489,169489,55,14825,11137546,564507563,960,141129
169488,169488,82,14083,26027682,169680856,1130,108272
169487,169487,118,8157,18027888,66745640,883,67404
169486,169486,131,14407,32896093,130107410,1478,132791
169485,169485,105,12766,16051350,241613312,932,85379
169484,169484,91,14282,10743225,245668526,575,41766
169483,169483,72,14021,11802952,199588439,749,46637
169482,169482,98,14238,16178530,199096995,809,59874
169481,169481,25,14212,23411087,174022286,953,81121
169480,169480,34,14734,20903819,157310340,877,79070
169479,169479,76,14666,19038862,175289068,948,74816
169478,169478,30,14257,21550713,142137968,1034,101659
169477,169477,25,13963,22338666,145205078,1083,105386
169476,169476,75,13063,19865831,356643114,1018,84680
169475,169475,92,13240,15845825,209238943,834,61343
169474,169474,49,14687,12285332,372992612,818,93026
169473,169473,81,14497,9941436,423009299,694,67735
169472,169472,107,14517,24895768,205785620,1307,122277
169471,169471,82,14925,40034105,191431836,1791,392802
169470,169470,82,13596,43830290,211859517,1274,531627
169469,169469,30,14884,51965213,222052483,1373,710718
169468,169468,16,14327,51226400,208562350,1306,717894
169467,169467,89,14971,46393340,211618802,1381,551520
169466,169466,23,13207,24622681,186777632,924,79461
169465,169465,30,9730,14801886,95578302,694,56359
169464,169464,50,13492,21606341,121357492,991,83381
169463,169463,63,10329,12923278,101296170,1406,70902
169462,169462,23,12044,16349283,101489260,1451,85090
169461,169461,86,13545,21575073,270761663,1414,92236
169460,169460,50,11780,17793307,114130583,831,75415
169459,169459,28,12128,20798229,145610248,884,70169
169458,169458,80,14104,23738117,150369193,1034,126060
169457,169457,40,12118,21105450,117940446,790,73725
169456,169456,84,12252,21681527,200497448,878,76139
169455,169455,37,13731,23102617,122254659,976,87575
169454,169454,43,14068,24729578,126109472,977,91449
169453,169453,34,12820,21016845,116301415,913,79809
169452,169452,19,12782,22453433,114513832,825,82505
169451,169451,73,12573,16195295,162010473,765,60385
169450,169450,30,5396,23142446,69649328,258,39352
169449,169449,140,13834,20583030,364628050,1229,116775
169448,169448,36,13786,24851275,118347955,1091,100225
169447,169447,45,12730,19350838,152891961,828,73787
169446,169446,61,14717,17627775,173349762,837,67900
169445,169445,37,14608,30331624,163897439,875,86252
169444,169444,23,12497,22045862,100318425,948,86089
169443,169443,90,12979,17986820,158770701,764,66283
169442,169442,37,13833,24864042,112794578,1060,97124
169441,169441,42,14642,22578071,160504786,966,105900
169440,169440,44,14112,25674590,108676941,1082,100815
169439,169439,32,12908,17385421,141656878,730,71958
169438,169438,64,14551,22613130,147665974,1010,82424
169437,169437,43,14956,18574958,167177651,877,77216
169436,169436,38,14465,9339645,217594049,434,34480
169435,169435,82,14091,8508019,390167552,577,60171
169434,169434,83,14737,23612349,216606472,799,61081
169433,169433,113,14103,15823078,377414348,741,75182
